FyToken,Symbol Details,Exchange Instrument Type,Minimum Lot Size,Tick Size,ISIN,Trading Session,Last Update Date,Expiry Date,Symbol Ticker,Exchange,Segment,Scrip Code,Underlying Symbol,Underlying Scrip Code,Strike Price,Option Type,Underlying FyToken,Reserved 1,Reserved 2,Reserved 3
101125062692240,GODREJCP 25 Jun 26 1150 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1150PE,10,11,92240,GODREJCP,10099,1150.0,PE,101000000010099,None,0,0.0
101125062692241,GODREJCP 25 Jun 26 1170 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1170CE,10,11,92241,GODREJCP,10099,1170.0,CE,101000000010099,None,0,0.0
101125062692242,GODREJCP 25 Jun 26 1170 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1170PE,10,11,92242,GODREJCP,10099,1170.0,PE,101000000010099,None,0,0.0
101125062692243,GODREJCP 25 Jun 26 1190 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1190CE,10,11,92243,GODREJCP,10099,1190.0,CE,101000000010099,None,0,0.0
101125062692244,GODREJCP 25 Jun 26 1190 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1190PE,10,11,92244,GODREJCP,10099,1190.0,PE,101000000010099,None,0,0.0
101125062692245,GODREJCP 25 Jun 26 1210 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1210CE,10,11,92245,GODREJCP,10099,1210.0,CE,101000000010099,None,0,0.0
101125062692246,GODREJCP 25 Jun 26 1210 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1210PE,10,11,92246,GODREJCP,10099,1210.0,PE,101000000010099,None,0,0.0
101125062692247,GODREJCP 25 Jun 26 1230 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1230CE,10,11,92247,GODREJCP,10099,1230.0,CE,101000000010099,None,0,0.0
101125062692248,GODREJCP 25 Jun 26 1230 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1230PE,10,11,92248,GODREJCP,10099,1230.0,PE,101000000010099,None,0,0.0
101125062692249,GODREJCP 25 Jun 26 1250 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1250CE,10,11,92249,GODREJCP,10099,1250.0,CE,101000000010099,None,0,0.0
101125062692250,GODREJCP 25 Jun 26 1250 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1250PE,10,11,92250,GODREJCP,10099,1250.0,PE,101000000010099,None,0,0.0
101125062692251,GODREJCP 25 Jun 26 1270 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1270CE,10,11,92251,GODREJCP,10099,1270.0,CE,101000000010099,None,0,0.0
101125062692252,GODREJCP 25 Jun 26 1270 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1270PE,10,11,92252,GODREJCP,10099,1270.0,PE,101000000010099,None,0,0.0
101125062692253,GODREJCP 25 Jun 26 1290 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1290CE,10,11,92253,GODREJCP,10099,1290.0,CE,101000000010099,None,0,0.0
101125062692254,GODREJCP 25 Jun 26 1290 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1290PE,10,11,92254,GODREJCP,10099,1290.0,PE,101000000010099,None,0,0.0
101125062692255,GODREJCP 25 Jun 26 1310 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1310CE,10,11,92255,GODREJCP,10099,1310.0,CE,101000000010099,None,0,0.0
101125062692256,GODREJCP 25 Jun 26 1310 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1310PE,10,11,92256,GODREJCP,10099,1310.0,PE,101000000010099,None,0,0.0
101125062692257,GODREJCP 25 Jun 26 1330 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1330CE,10,11,92257,GODREJCP,10099,1330.0,CE,101000000010099,None,0,0.0
101125062692258,GODREJCP 25 Jun 26 1330 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1330PE,10,11,92258,GODREJCP,10099,1330.0,PE,101000000010099,None,0,0.0
101125062692259,HAL 25 Jun 26 3700 CE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN3700CE,10,11,92259,HAL,2303,3700.0,CE,10100000002303,None,0,0.0
101125062692260,HAL 25 Jun 26 3700 PE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN3700PE,10,11,92260,HAL,2303,3700.0,PE,10100000002303,None,0,0.0
101125062692261,HAL 25 Jun 26 3800 CE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN3800CE,10,11,92261,HAL,2303,3800.0,CE,10100000002303,None,0,0.0
101125062692262,HAL 25 Jun 26 3800 PE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN3800PE,10,11,92262,HAL,2303,3800.0,PE,10100000002303,None,0,0.0
101125062692263,HAL 25 Jun 26 3900 CE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN3900CE,10,11,92263,HAL,2303,3900.0,CE,10100000002303,None,0,0.0
101125062692264,HAL 25 Jun 26 3900 PE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN3900PE,10,11,92264,HAL,2303,3900.0,PE,10100000002303,None,0,0.0
101125062692265,HAL 25 Jun 26 4000 CE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN4000CE,10,11,92265,HAL,2303,4000.0,CE,10100000002303,None,0,0.0
101125062692266,HAL 25 Jun 26 4000 PE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN4000PE,10,11,92266,HAL,2303,4000.0,PE,10100000002303,None,0,0.0
101125062692267,HAL 25 Jun 26 4100 CE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN4100CE,10,11,92267,HAL,2303,4100.0,CE,10100000002303,None,0,0.0
101125062692268,HAL 25 Jun 26 4100 PE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN4100PE,10,11,92268,HAL,2303,4100.0,PE,10100000002303,None,0,0.0
101125062692269,HAL 25 Jun 26 4200 CE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN4200CE,10,11,92269,HAL,2303,4200.0,CE,10100000002303,None,0,0.0
101125062692270,HAL 25 Jun 26 4200 PE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN4200PE,10,11,92270,HAL,2303,4200.0,PE,10100000002303,None,0,0.0
101125062692271,HAL 25 Jun 26 4300 CE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN4300CE,10,11,92271,HAL,2303,4300.0,CE,10100000002303,None,0,0.0
101125062692272,HAL 25 Jun 26 4300 PE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN4300PE,10,11,92272,HAL,2303,4300.0,PE,10100000002303,None,0,0.0
101125062692273,HAL 25 Jun 26 4400 CE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN4400CE,10,11,92273,HAL,2303,4400.0,CE,10100000002303,None,0,0.0
101125062692274,HAL 25 Jun 26 4400 PE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN4400PE,10,11,92274,HAL,2303,4400.0,PE,10100000002303,None,0,0.0
101125062692275,HAL 25 Jun 26 4500 CE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN4500CE,10,11,92275,HAL,2303,4500.0,CE,10100000002303,None,0,0.0
101125062692276,HAL 25 Jun 26 4500 PE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN4500PE,10,11,92276,HAL,2303,4500.0,PE,10100000002303,None,0,0.0
101125062692277,GODREJCP 25 Jun 26 1350 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1350CE,10,11,92277,GODREJCP,10099,1350.0,CE,101000000010099,None,0,0.0
101125062692278,GODREJCP 25 Jun 26 1350 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1350PE,10,11,92278,GODREJCP,10099,1350.0,PE,101000000010099,None,0,0.0
101125062692279,HAL 25 Jun 26 4600 CE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN4600CE,10,11,92279,HAL,2303,4600.0,CE,10100000002303,None,0,0.0
101125062692280,HAL 25 Jun 26 4600 PE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN4600PE,10,11,92280,HAL,2303,4600.0,PE,10100000002303,None,0,0.0
101125062692281,HAL 25 Jun 26 4700 CE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN4700CE,10,11,92281,HAL,2303,4700.0,CE,10100000002303,None,0,0.0
101125062692282,GODREJCP 25 Jun 26 1370 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1370CE,10,11,92282,GODREJCP,10099,1370.0,CE,101000000010099,None,0,0.0
101125062692283,GODREJCP 25 Jun 26 1370 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1370PE,10,11,92283,GODREJCP,10099,1370.0,PE,101000000010099,None,0,0.0
101125062692284,GODREJCP 25 Jun 26 1390 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1390CE,10,11,92284,GODREJCP,10099,1390.0,CE,101000000010099,None,0,0.0
101125062692285,GODREJCP 25 Jun 26 1390 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1390PE,10,11,92285,GODREJCP,10099,1390.0,PE,101000000010099,None,0,0.0
101125062692286,GODREJCP 25 Jun 26 1410 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1410CE,10,11,92286,GODREJCP,10099,1410.0,CE,101000000010099,None,0,0.0
101125062692287,HAL 25 Jun 26 4700 PE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN4700PE,10,11,92287,HAL,2303,4700.0,PE,10100000002303,None,0,0.0
101125062692288,HAL 25 Jun 26 4800 CE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN4800CE,10,11,92288,HAL,2303,4800.0,CE,10100000002303,None,0,0.0
101125062692289,HAL 25 Jun 26 4800 PE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN4800PE,10,11,92289,HAL,2303,4800.0,PE,10100000002303,None,0,0.0
101125062692290,HAL 25 Jun 26 4900 CE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN4900CE,10,11,92290,HAL,2303,4900.0,CE,10100000002303,None,0,0.0
101125062692291,HAL 25 Jun 26 4900 PE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN4900PE,10,11,92291,HAL,2303,4900.0,PE,10100000002303,None,0,0.0
101125062692292,HAL 25 Jun 26 5000 CE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN5000CE,10,11,92292,HAL,2303,5000.0,CE,10100000002303,None,0,0.0
101125062692293,HAL 25 Jun 26 5000 PE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN5000PE,10,11,92293,HAL,2303,5000.0,PE,10100000002303,None,0,0.0
101125062692294,HAL 25 Jun 26 5100 CE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN5100CE,10,11,92294,HAL,2303,5100.0,CE,10100000002303,None,0,0.0
101125062692295,HAL 25 Jun 26 5100 PE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN5100PE,10,11,92295,HAL,2303,5100.0,PE,10100000002303,None,0,0.0
101125062692296,HAL 25 Jun 26 5200 CE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN5200CE,10,11,92296,HAL,2303,5200.0,CE,10100000002303,None,0,0.0
101125062692306,HAL 25 Jun 26 5200 PE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN5200PE,10,11,92306,HAL,2303,5200.0,PE,10100000002303,None,0,0.0
101125062692308,HAL 25 Jun 26 5400 CE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN5400CE,10,11,92308,HAL,2303,5400.0,CE,10100000002303,None,0,0.0
101125062692309,HAL 25 Jun 26 5400 PE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN5400PE,10,11,92309,HAL,2303,5400.0,PE,10100000002303,None,0,0.0
101125062692310,HAL 25 Jun 26 5600 CE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN5600CE,10,11,92310,HAL,2303,5600.0,CE,10100000002303,None,0,0.0
101125062692325,HAL 25 Jun 26 5600 PE,15,150,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAL25JUN5600PE,10,11,92325,HAL,2303,5600.0,PE,10100000002303,None,0,0.0
101125062692367,GODREJCP 25 Jun 26 1410 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1410PE,10,11,92367,GODREJCP,10099,1410.0,PE,101000000010099,None,0,0.0
101125062692380,GODREJCP 25 Jun 26 1430 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1430CE,10,11,92380,GODREJCP,10099,1430.0,CE,101000000010099,None,0,0.0
101125062692385,GODREJCP 25 Jun 26 1430 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1430PE,10,11,92385,GODREJCP,10099,1430.0,PE,101000000010099,None,0,0.0
101125062692386,GODREJCP 25 Jun 26 1450 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1450CE,10,11,92386,GODREJCP,10099,1450.0,CE,101000000010099,None,0,0.0
101125062692389,GODREJCP 25 Jun 26 1450 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1450PE,10,11,92389,GODREJCP,10099,1450.0,PE,101000000010099,None,0,0.0
101125062692390,GODREJCP 25 Jun 26 1470 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1470CE,10,11,92390,GODREJCP,10099,1470.0,CE,101000000010099,None,0,0.0
101125062692393,GODREJCP 25 Jun 26 1470 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1470PE,10,11,92393,GODREJCP,10099,1470.0,PE,101000000010099,None,0,0.0
101125062692394,GODREJCP 25 Jun 26 1490 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1490CE,10,11,92394,GODREJCP,10099,1490.0,CE,101000000010099,None,0,0.0
101125062692412,GODREJCP 25 Jun 26 1490 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1490PE,10,11,92412,GODREJCP,10099,1490.0,PE,101000000010099,None,0,0.0
101125062692413,GODREJCP 25 Jun 26 1510 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1510CE,10,11,92413,GODREJCP,10099,1510.0,CE,101000000010099,None,0,0.0
101125062692414,GODREJCP 25 Jun 26 1510 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1510PE,10,11,92414,GODREJCP,10099,1510.0,PE,101000000010099,None,0,0.0
101125062692415,GODREJCP 25 Jun 26 1530 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1530CE,10,11,92415,GODREJCP,10099,1530.0,CE,101000000010099,None,0,0.0
101125062692416,GODREJCP 25 Jun 26 1530 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1530PE,10,11,92416,GODREJCP,10099,1530.0,PE,101000000010099,None,0,0.0
101125062692417,GODREJCP 25 Jun 26 1550 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1550CE,10,11,92417,GODREJCP,10099,1550.0,CE,101000000010099,None,0,0.0
101125062692418,GODREJCP 25 Jun 26 1550 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1550PE,10,11,92418,GODREJCP,10099,1550.0,PE,101000000010099,None,0,0.0
101125062692419,GODREJCP 25 Jun 26 1570 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1570CE,10,11,92419,GODREJCP,10099,1570.0,CE,101000000010099,None,0,0.0
101125062692420,GODREJCP 25 Jun 26 1570 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1570PE,10,11,92420,GODREJCP,10099,1570.0,PE,101000000010099,None,0,0.0
101125062692421,GODREJCP 25 Jun 26 1580 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1580CE,10,11,92421,GODREJCP,10099,1580.0,CE,101000000010099,None,0,0.0
101125062692432,GODREJCP 25 Jun 26 1580 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1580PE,10,11,92432,GODREJCP,10099,1580.0,PE,101000000010099,None,0,0.0
101125062692433,GODREJCP 25 Jun 26 1620 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1620CE,10,11,92433,GODREJCP,10099,1620.0,CE,101000000010099,None,0,0.0
101125062692434,GODREJCP 25 Jun 26 1620 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1620PE,10,11,92434,GODREJCP,10099,1620.0,PE,101000000010099,None,0,0.0
101125062692435,GODREJCP 25 Jun 26 1660 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1660CE,10,11,92435,GODREJCP,10099,1660.0,CE,101000000010099,None,0,0.0
101125062692436,GODREJCP 25 Jun 26 1660 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1660PE,10,11,92436,GODREJCP,10099,1660.0,PE,101000000010099,None,0,0.0
101125062692437,GODREJCP 25 Jun 26 1700 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1700CE,10,11,92437,GODREJCP,10099,1700.0,CE,101000000010099,None,0,0.0
101125062692438,GODREJCP 25 Jun 26 1700 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1700PE,10,11,92438,GODREJCP,10099,1700.0,PE,101000000010099,None,0,0.0
101125062692439,GODREJCP 25 Jun 26 1740 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1740CE,10,11,92439,GODREJCP,10099,1740.0,CE,101000000010099,None,0,0.0
101125062692440,GODREJCP 25 Jun 26 1740 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJCP25JUN1740PE,10,11,92440,GODREJCP,10099,1740.0,PE,101000000010099,None,0,0.0
101125062692522,GODREJPROP 25 Jun 26 1550 CE,15,225,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJPROP25JUN1550CE,10,11,92522,GODREJPROP,17875,1550.0,CE,101000000017875,None,0,0.0
101125062692523,GODREJPROP 25 Jun 26 1550 PE,15,225,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJPROP25JUN1550PE,10,11,92523,GODREJPROP,17875,1550.0,PE,101000000017875,None,0,0.0
101125062692524,GODREJPROP 25 Jun 26 1650 CE,15,225,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJPROP25JUN1650CE,10,11,92524,GODREJPROP,17875,1650.0,CE,101000000017875,None,0,0.0
101125062692527,GODREJPROP 25 Jun 26 1650 PE,15,225,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJPROP25JUN1650PE,10,11,92527,GODREJPROP,17875,1650.0,PE,101000000017875,None,0,0.0
101125062692528,GODREJPROP 25 Jun 26 1750 CE,15,225,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJPROP25JUN1750CE,10,11,92528,GODREJPROP,17875,1750.0,CE,101000000017875,None,0,0.0
101125062692529,GODREJPROP 25 Jun 26 1750 PE,15,225,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJPROP25JUN1750PE,10,11,92529,GODREJPROP,17875,1750.0,PE,101000000017875,None,0,0.0
101125062692530,GODREJPROP 25 Jun 26 1850 CE,15,225,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJPROP25JUN1850CE,10,11,92530,GODREJPROP,17875,1850.0,CE,101000000017875,None,0,0.0
101125062692559,GODREJPROP 25 Jun 26 1850 PE,15,225,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJPROP25JUN1850PE,10,11,92559,GODREJPROP,17875,1850.0,PE,101000000017875,None,0,0.0
101125062692560,GODREJPROP 25 Jun 26 1950 CE,15,225,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:GODREJPROP25JUN1950CE,10,11,92560,GODREJPROP,17875,1950.0,CE,101000000017875,None,0,0.0
101125062692577,HAVELLS 25 Jun 26 1040 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAVELLS25JUN1040CE,10,11,92577,HAVELLS,9819,1040.0,CE,10100000009819,None,0,0.0
101125062692578,HAVELLS 25 Jun 26 1040 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAVELLS25JUN1040PE,10,11,92578,HAVELLS,9819,1040.0,PE,10100000009819,None,0,0.0
101125062692579,HAVELLS 25 Jun 26 1080 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAVELLS25JUN1080CE,10,11,92579,HAVELLS,9819,1080.0,CE,10100000009819,None,0,0.0
101125062692580,HAVELLS 25 Jun 26 1080 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAVELLS25JUN1080PE,10,11,92580,HAVELLS,9819,1080.0,PE,10100000009819,None,0,0.0
101125062692581,HAVELLS 25 Jun 26 1120 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAVELLS25JUN1120CE,10,11,92581,HAVELLS,9819,1120.0,CE,10100000009819,None,0,0.0
101125062692582,HAVELLS 25 Jun 26 1120 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAVELLS25JUN1120PE,10,11,92582,HAVELLS,9819,1120.0,PE,10100000009819,None,0,0.0
101125062692583,HAVELLS 25 Jun 26 1160 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAVELLS25JUN1160CE,10,11,92583,HAVELLS,9819,1160.0,CE,10100000009819,None,0,0.0
101125062692584,HAVELLS 25 Jun 26 1160 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAVELLS25JUN1160PE,10,11,92584,HAVELLS,9819,1160.0,PE,10100000009819,None,0,0.0
101125062692585,HAVELLS 25 Jun 26 1200 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAVELLS25JUN1200CE,10,11,92585,HAVELLS,9819,1200.0,CE,10100000009819,None,0,0.0
101125062692586,HAVELLS 25 Jun 26 1200 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAVELLS25JUN1200PE,10,11,92586,HAVELLS,9819,1200.0,PE,10100000009819,None,0,0.0
101125062692587,HAVELLS 25 Jun 26 1240 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAVELLS25JUN1240CE,10,11,92587,HAVELLS,9819,1240.0,CE,10100000009819,None,0,0.0
101125062692588,HAVELLS 25 Jun 26 1240 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAVELLS25JUN1240PE,10,11,92588,HAVELLS,9819,1240.0,PE,10100000009819,None,0,0.0
101125062692589,HAVELLS 25 Jun 26 1280 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAVELLS25JUN1280CE,10,11,92589,HAVELLS,9819,1280.0,CE,10100000009819,None,0,0.0
101125062692590,HAVELLS 25 Jun 26 1280 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAVELLS25JUN1280PE,10,11,92590,HAVELLS,9819,1280.0,PE,10100000009819,None,0,0.0
101125062692591,HAVELLS 25 Jun 26 1320 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAVELLS25JUN1320CE,10,11,92591,HAVELLS,9819,1320.0,CE,10100000009819,None,0,0.0
101125062692594,HAVELLS 25 Jun 26 1320 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAVELLS25JUN1320PE,10,11,92594,HAVELLS,9819,1320.0,PE,10100000009819,None,0,0.0
101125062692595,HAVELLS 25 Jun 26 1360 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAVELLS25JUN1360CE,10,11,92595,HAVELLS,9819,1360.0,CE,10100000009819,None,0,0.0
101125062692596,HAVELLS 25 Jun 26 1360 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAVELLS25JUN1360PE,10,11,92596,HAVELLS,9819,1360.0,PE,10100000009819,None,0,0.0
101125062692597,HAVELLS 25 Jun 26 1400 CE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAVELLS25JUN1400CE,10,11,92597,HAVELLS,9819,1400.0,CE,10100000009819,None,0,0.0
101125062692598,HAVELLS 25 Jun 26 1400 PE,15,500,0.05,,0915-1530|1815-1915:,2025-04-30,1750932000,NSE:HAVELLS25JUN1400PE,10,11,92598,HAVELLS,9819,1400.0,PE,10100000009819,None,0,0.0
